,AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,SALES_PRICE,AGE_OF_HOUSE
4343,2,948,78,1.0,1.0,3,0,1,0,2,0,5,4.9,2.0,3.9,3.44,13870800,8
4344,1,1761,146,1.0,1.0,4,3,1,0,2,0,4,3.5,4.3,3.3,3.62,20817260,33
4345,4,1645,103,2.0,2.0,4,0,1,1,1,1,2,4.3,4.0,2.4,3.45,6895000,50
4346,4,934,84,1.0,1.0,3,3,1,0,2,1,5,2.3,4.8,2.2,3.01,9555750,37
4347,6,1612,146,2.0,1.0,4,2,0,0,2,0,0,5.0,3.7,2.8,3.76,12076530,24
4348,1,1773,169,1.0,1.0,4,1,1,1,1,2,3,4.9,4.7,2.1,3.73,12439640,37
4349,2,1193,118,1.0,1.0,3,1,0,2,1,0,4,4.1,3.7,3.7,3.82,9915110,38
4350,4,1350,5,2.0,2.0,4,3,1,2,1,2,1,2.9,3.5,2.4,2.88,7074750,26
4351,5,1929,180,2.0,1.0,5,1,0,1,0,2,3,4.4,4.8,2.7,3.735,13180810,8
4352,1,1959,68,2.0,1.0,5,1,1,1,2,0,3,4.1,2.0,3.8,3.455,14344210,18
4353,0,626,148,1.0,1.0,2,2,0,2,0,0,2,2.8,4.1,2.7,3.01,6333495,33
4354,3,1758,196,2.0,1.0,4,2,0,2,2,2,5,2.2,4.8,3.0,3.3,10455360,30
4355,4,1677,159,2.0,2.0,4,2,1,0,1,1,0,2.9,4.7,2.8,3.4,10302000,28
4356,4,1538,151,2.0,2.0,4,1,1,0,1,1,1,2.5,4.0,2.4,2.91,10911000,8
4357,3,2148,160,3.0,2.0,5,1,0,0,2,2,3,4.0,2.4,3.6,3.36,16384220,21
4358,0,1098,50,1.0,1.0,3,4,1,1,0,0,3,2.0,4.2,2.3,2.59,9647855,17
4359,2,1146,121,1.0,1.0,3,1,1,0,2,1,4,3.1,2.5,2.5,2.68,13822050,7
4360,1,1796,72,1.0,1.0,4,1,0,1,2,2,4,4.1,4.7,2.2,3.49,12754380,14
4361,1,1578,97,1.0,1.0,4,1,1,0,2,0,4,2.6,3.8,2.6,2.9,19627640,22
4362,2,1207,68,2.0,1.0,4,3,0,0,2,1,3,4.6,4.0,3.8,4.12,12542950,17
4363,2,1125,131,1.0,1.0,3,3,0,1,1,0,5,2.8,4.5,4.2,3.9,9365500,34
4364,2,737,79,1.0,1.0,2,2,0,0,1,1,5,3.9,2.5,4.9,3.64,9406050,31
4365,4,1483,65,2.0,2.0,4,4,1,1,2,2,1,2.4,3.2,4.5,3.48,6755000,34
4366,3,1423,146,2.0,1.0,4,0,1,0,0,2,5,3.6,3.7,3.1,3.43,14345060,13
4367,5,1812,94,2.0,1.0,5,0,1,2,2,1,5,2.1,3.9,2.5,2.73,14717440,9
4368,4,1028,57,1.0,1.0,3,0,1,0,2,2,1,3.8,2.1,4.4,3.53,8255500,30
4369,6,1951,149,3.0,2.0,5,1,0,1,2,2,4,2.9,3.3,4.7,3.62,10252060,43
4370,0,1215,12,2.0,2.0,4,2,1,1,2,0,4,4.1,4.4,2.8,3.51,10727975,25
4371,4,1275,149,1.0,1.0,3,1,0,0,2,2,0,3.1,3.9,3.6,3.54,8100250,43
4372,0,971,161,1.0,1.0,3,4,1,1,2,2,0,2.0,4.5,4.6,3.8,6286255,36
4373,3,1323,87,1.0,1.0,3,2,1,1,2,0,3,4.3,4.9,2.6,3.8,8779820,21
4374,1,1527,135,1.0,1.0,4,4,0,1,0,2,3,4.2,3.3,2.8,3.415,10366390,17
4375,1,1978,14,2.0,1.0,5,3,1,2,0,2,4,3.0,2.4,2.6,2.69,15417080,22
4376,2,1041,188,1.0,1.0,3,1,1,0,1,0,3,2.7,3.2,2.8,2.93,13511550,5
4377,4,1062,116,1.0,1.0,3,2,0,0,0,0,2,4.9,3.6,2.2,3.43,8761750,29
4378,3,1407,143,2.0,1.0,4,1,1,1,2,2,3,4.7,3.4,3.3,3.75,9451780,9
4379,1,1905,130,2.0,1.0,5,0,1,0,1,0,3,2.8,3.9,2.1,2.795,20999330,44
4380,4,1226,168,1.0,1.0,3,0,0,1,2,2,0,4.7,3.3,3.7,3.88,5100500,10
4381,4,1198,101,1.0,1.0,3,2,1,1,0,1,2,3.4,2.3,2.4,2.67,6056500,38
4382,0,1249,179,2.0,2.0,4,2,0,2,2,2,2,4.6,2.4,3.3,3.51,9333075,5
4383,3,1310,46,1.0,1.0,3,2,0,0,2,2,5,4.0,4.6,3.9,4.14,12351340,17
4384,3,2234,46,4.0,2.0,6,3,1,2,0,0,5,5.0,2.3,4.7,4.07,14516600,6
4385,0,1032,192,1.0,1.0,3,1,0,0,2,0,0,2.5,2.7,3.4,2.99,11238050,10
4386,5,1666,119,1.0,1.0,4,1,0,1,2,2,3,2.8,2.9,3.8,3.275,11167270,41
4387,2,1212,106,2.0,1.0,4,2,1,1,0,2,3,3.2,3.0,3.9,3.33,9572950,13
4388,0,897,135,1.0,1.0,3,2,0,0,1,0,2,2.4,4.7,4.7,4.01,10647205,27
4389,4,919,188,1.0,1.0,3,1,1,1,2,0,3,2.4,2.5,4.0,3.07,7855000,14
4390,5,1842,11,2.0,1.0,5,3,0,0,0,0,5,2.9,3.1,3.3,3.13,21362800,35
4391,6,1895,197,3.0,2.0,5,3,1,0,1,2,4,4.7,2.3,3.3,3.2,16567500,25
4392,3,1305,61,1.0,1.0,3,2,0,1,0,2,5,3.1,4.4,3.4,3.61,8812260,13
4393,3,1373,176,2.0,1.0,4,2,1,0,2,2,3,4.9,3.7,4.6,4.42,12442340,27
4394,5,1860,183,2.0,1.0,5,0,0,2,2,1,4,3.4,3.3,2.9,3.15,12885120,41
4395,6,1808,6,3.0,2.0,5,4,0,1,0,1,5,3.6,4.8,3.5,4.11,9148120,51
4396,2,741,156,1.0,1.0,2,2,1,2,1,2,4,2.0,2.9,2.0,2.36,7954770,28
4397,3,1634,200,2.0,1.0,4,0,0,1,2,2,5,4.7,4.9,3.9,4.44,9736540,17
4398,2,777,27,1.0,1.0,2,1,1,1,0,0,3,3.9,4.5,4.3,4.26,8570300,22
4399,0,835,17,1.0,1.0,3,4,1,0,0,0,1,4.1,4.4,3.9,4.06,10525625,35
4400,6,1950,156,3.0,2.0,5,4,0,1,1,2,2,4.4,3.3,2.1,3.22,8978750,5
4401,2,833,164,1.0,1.0,3,3,0,1,1,0,5,3.6,2.0,4.8,3.32,8289150,29
4402,3,1778,91,3.0,2.0,5,2,1,1,2,0,4,4.9,4.6,3.2,4.13,11177540,7
4403,5,1541,184,1.0,1.0,4,2,1,1,0,0,5,4.5,4.2,2.7,3.615,13654950,5
4404,4,1615,30,2.0,2.0,4,3,1,2,2,2,2,3.8,4.4,3.3,3.78,8586625,26
4405,1,1683,60,1.0,1.0,4,0,0,1,0,2,5,2.5,2.2,4.4,3.185,12110770,41
4406,3,1901,16,3.0,2.0,5,0,0,1,2,0,5,3.9,2.2,4.5,3.63,11095180,19
4407,6,1629,164,2.0,1.0,4,3,0,0,2,2,3,4.3,4.9,3.0,4.18,13244520,36
4408,0,1030,135,1.0,1.0,3,0,1,0,2,0,1,2.6,3.9,4.6,3.86,12591440,16
4409,1,1733,144,1.0,1.0,4,4,1,1,0,0,5,4.7,2.0,2.1,2.985,13554690,37
4410,0,765,71,1.0,1.0,2,0,0,2,2,2,2,5.0,3.3,2.8,3.56,6632820,28
4411,4,920,126,1.0,1.0,3,4,1,0,2,1,0,2.4,4.3,4.5,3.81,6662000,12
4412,4,1035,162,1.0,1.0,3,0,0,0,2,1,0,2.8,3.7,3.8,3.47,6624250,7
4413,1,1994,123,2.0,1.0,5,4,1,0,0,0,3,2.9,3.6,2.5,2.915,22124730,24
4414,4,1158,11,1.0,1.0,3,2,1,2,2,1,1,3.3,2.3,3.9,3.24,5782500,35
4415,3,2019,173,3.0,2.0,5,4,0,2,0,0,4,3.1,3.9,4.5,3.9,11468620,22
4416,4,1488,77,2.0,2.0,4,3,0,2,0,1,5,2.4,2.0,2.2,2.2,8229750,41
4417,1,1704,133,1.0,1.0,4,4,1,1,2,1,3,2.0,2.7,2.2,2.255,11374070,11
4418,4,1139,131,1.0,1.0,3,1,1,2,2,2,0,2.3,4.6,4.2,3.75,6057375,41
4419,0,1138,143,1.0,1.0,3,0,1,0,1,1,3,3.6,3.3,4.8,4.14,13385355,17
4420,2,970,120,1.0,1.0,3,2,0,0,2,2,4,4.4,4.9,2.2,3.94,11350850,31
4421,1,1781,153,1.0,1.0,4,0,1,2,2,0,3,2.8,2.7,3.7,3.135,13948580,25
4422,4,573,23,1.0,1.0,2,2,1,2,2,2,3,4.6,2.9,3.1,3.49,5815125,29
4423,6,1583,47,2.0,1.0,4,3,0,2,2,1,5,4.9,4.7,3.5,4.39,9758650,20
4424,2,1261,84,2.0,1.0,4,2,1,1,2,2,4,3.0,3.6,3.9,3.51,10438400,4
4425,2,1138,154,1.0,1.0,3,1,1,2,2,0,3,2.9,2.8,2.2,2.65,10448260,20
4426,5,1704,137,1.0,1.0,4,3,0,0,0,2,5,4.1,4.2,3.6,3.9,20152800,10
4427,0,830,137,1.0,1.0,3,3,0,1,2,2,3,3.1,3.5,3.7,3.48,6973595,33
4428,5,1913,113,2.0,1.0,5,4,1,0,0,2,3,3.9,3.6,2.9,3.375,20703290,42
4429,4,1671,15,2.0,2.0,4,4,0,1,0,1,2,2.8,2.5,3.1,2.83,6389500,28
4430,3,1586,72,2.0,1.0,4,0,1,2,0,2,3,2.1,2.4,4.4,3.11,10374040,6
4431,2,1149,3,1.0,1.0,3,4,0,0,2,2,3,4.4,4.2,2.9,3.87,12026900,26
4432,0,988,137,1.0,1.0,3,0,1,1,1,1,1,2.6,2.3,4.6,3.54,6881585,19
4433,4,1142,164,1.0,1.0,3,2,1,2,1,2,4,2.0,2.9,4.0,3.07,7793500,43
4434,2,1014,112,1.0,1.0,3,1,0,0,2,1,3,4.9,4.9,4.1,4.66,11483350,9
4435,6,1770,37,2.0,1.0,4,1,1,1,1,2,5,4.2,3.5,3.4,3.65,11341450,25
4436,4,643,40,1.0,1.0,2,1,0,2,0,0,2,3.7,4.0,4.6,4.15,5477875,39
4437,4,1527,8,2.0,2.0,4,2,0,1,2,2,3,3.5,4.4,4.4,4.13,7468250,17
4438,5,1597,170,1.0,1.0,4,2,1,2,1,1,4,3.8,3.3,3.6,3.585,12654180,16
4439,2,894,1,1.0,1.0,3,0,1,1,1,1,5,2.2,3.3,3.5,3.03,8580950,17
4440,2,929,189,1.0,1.0,3,4,0,1,2,1,4,3.1,3.5,2.2,2.99,7088700,14
4441,2,1210,185,2.0,1.0,4,1,1,1,1,0,5,2.8,4.3,4.9,4.03,11254700,26
4442,0,907,31,1.0,1.0,3,4,1,1,0,0,0,3.8,2.8,5.0,4.2,7150185,19
4443,4,1370,134,2.0,2.0,4,3,0,0,2,0,3,3.5,4.6,3.9,3.99,11175750,21
4444,2,1229,128,2.0,1.0,4,2,0,2,0,1,4,4.4,2.7,4.6,3.78,9416330,12
4445,3,2471,24,4.0,2.0,6,3,0,1,2,2,5,4.0,3.9,2.0,3.17,12266200,20
4446,2,1231,197,2.0,1.0,4,4,0,1,0,2,4,4.8,4.6,4.9,4.75,8901800,32
4447,0,998,173,1.0,1.0,3,2,1,2,2,1,0,3.7,3.4,3.6,3.59,6587380,32
4448,2,833,63,1.0,1.0,3,3,0,2,2,2,5,3.4,5.0,4.1,4.25,8762710,10
4449,2,1141,148,1.0,1.0,3,2,0,0,1,1,3,3.3,3.2,2.1,2.9,11582700,14
4450,2,1089,12,1.0,1.0,3,3,0,0,2,0,4,2.5,4.8,2.6,3.45,13039650,19
4451,1,1989,156,2.0,1.0,5,1,0,2,1,1,3,3.2,4.8,4.4,4.08,13679850,9
4452,5,1618,91,1.0,1.0,4,4,0,2,0,2,3,2.5,4.3,2.5,2.95,11918620,9
4453,5,1571,61,1.0,1.0,4,3,0,1,0,1,3,2.5,3.2,4.8,3.71,10092000,35
4454,4,1181,104,1.0,1.0,3,4,0,0,2,2,5,4.8,3.3,2.6,3.47,10178500,38
4455,4,1495,91,2.0,2.0,4,2,0,1,0,2,3,4.7,3.9,2.1,3.42,7484250,21
4456,4,1451,177,2.0,2.0,4,0,1,0,0,0,5,4.3,4.7,4.1,4.34,13851000,24
4457,4,1273,4,1.0,1.0,3,3,1,1,2,0,0,2.3,2.0,3.1,2.53,6590000,14
4458,4,1435,111,2.0,2.0,4,3,1,0,2,0,1,3.5,3.6,2.9,3.29,11395000,12
4459,1,1707,190,1.0,1.0,4,0,0,1,0,2,3,3.1,3.1,3.6,3.3,11050140,37
4460,4,1080,173,1.0,1.0,3,2,1,0,2,0,4,3.7,5.0,4.0,4.21,10699500,46
4461,3,1634,1,2.0,1.0,4,3,0,0,2,2,4,4.2,3.2,2.9,3.38,13712780,19
4462,5,1995,151,2.0,1.0,5,4,0,1,1,1,5,4.5,2.6,4.2,3.89,12756380,24
4463,5,1584,24,1.0,1.0,4,4,0,1,1,2,5,3.1,4.1,2.7,3.17,11573840,17
4464,4,1112,145,1.0,1.0,3,3,1,1,2,2,0,2.4,2.6,3.6,2.94,5094500,46
4465,2,1232,29,2.0,1.0,4,4,0,2,1,2,3,3.7,2.8,2.7,3.04,8837090,15
4466,6,1857,166,3.0,2.0,5,2,1,1,1,0,4,2.8,3.6,3.2,3.28,11346080,14
4467,3,2428,108,4.0,2.0,6,2,0,1,2,0,5,4.3,2.1,4.9,3.88,12427940,27
4468,2,837,152,1.0,1.0,3,4,0,0,2,2,3,4.6,2.0,3.7,3.29,9853200,12
4469,2,1155,158,1.0,1.0,3,1,1,1,2,0,3,4.3,3.0,3.0,3.39,9546450,35
4470,0,836,30,1.0,1.0,3,2,0,2,1,1,4,4.0,4.3,2.5,3.31,7429230,22
4471,1,1836,130,2.0,1.0,5,3,0,2,2,2,4,3.1,4.0,2.3,3.005,13378150,36
4472,3,2074,17,3.0,2.0,5,4,0,0,2,0,3,4.2,3.3,2.7,3.33,15546980,29
4473,3,2260,1,4.0,2.0,6,1,1,1,2,0,3,5.0,3.5,3.3,3.87,12224420,21
4474,4,970,37,1.0,1.0,3,1,1,1,2,0,0,2.8,5.0,2.3,3.26,5745250,39
4475,4,1367,179,2.0,2.0,4,4,0,1,1,1,5,2.0,2.8,4.5,3.24,6969750,39
4476,2,996,31,1.0,1.0,3,1,1,2,1,1,3,2.6,4.5,3.9,3.75,8934470,5
4477,4,1686,41,2.0,2.0,4,3,0,1,0,1,2,3.1,2.3,2.8,2.74,6658000,28
4478,4,1140,161,1.0,1.0,3,4,1,1,0,1,1,3.8,2.0,3.5,3.14,5101000,44
4479,3,1538,134,2.0,1.0,4,4,1,0,2,2,5,2.0,4.2,4.2,3.54,14394140,17
4480,4,1570,118,2.0,2.0,4,4,1,1,1,1,4,2.4,3.8,4.8,3.78,8022500,34
4481,4,614,2,1.0,1.0,2,1,0,0,1,0,3,5.0,4.3,2.9,3.95,6924500,41
4482,2,1151,40,1.0,1.0,3,4,0,1,2,1,4,3.7,3.3,3.6,3.51,7720300,22
4483,3,1317,46,1.0,1.0,3,2,0,1,2,0,3,2.8,3.8,4.8,3.9,7640160,28
4484,6,1904,123,3.0,2.0,5,4,0,0,1,1,4,3.9,4.9,3.7,4.29,14791400,25
4485,2,947,37,1.0,1.0,3,0,1,0,0,0,5,3.0,4.7,4.2,4.04,14095950,5
4486,0,997,172,1.0,1.0,3,1,1,1,2,1,4,2.1,4.2,3.4,3.17,9429275,5
4487,5,1669,113,1.0,1.0,4,0,1,2,1,2,4,4.4,3.6,3.5,3.795,13511360,32
4488,3,1820,177,3.0,2.0,5,2,0,2,0,2,5,2.7,4.2,4.5,3.87,11131800,20
4489,6,1834,123,3.0,2.0,5,1,0,2,1,1,3,3.7,4.8,2.2,3.75,9508930,34
4490,4,922,96,1.0,1.0,3,1,0,2,0,1,0,4.0,4.3,4.1,4.13,3863750,48
4491,3,2289,120,4.0,2.0,6,1,1,1,0,2,4,4.3,2.2,5.0,3.95,12943320,6
4492,3,2041,125,3.0,2.0,5,2,1,0,2,2,5,2.4,2.3,2.6,2.45,17224100,25
4493,1,1628,63,1.0,1.0,4,1,0,1,1,1,3,2.8,3.2,4.5,3.58,10688640,12
4494,4,805,130,1.0,1.0,2,4,1,2,2,0,3,4.7,2.5,4.5,3.96,7397875,10
4495,0,1130,73,1.0,1.0,3,0,1,2,2,0,0,3.2,3.4,4.1,3.69,8852085,19
4496,3,1622,169,2.0,1.0,4,4,0,1,0,2,5,5.0,4.3,3.3,4.11,9771780,9
4497,3,1873,128,3.0,2.0,5,1,0,1,2,2,3,2.3,3.8,2.4,2.79,9270980,29
4498,5,1759,75,1.0,1.0,4,2,0,2,2,2,3,4.7,4.0,4.1,4.255,12128780,38
4499,4,1662,25,2.0,2.0,4,0,0,1,1,1,4,4.7,2.8,4.8,4.17,7538000,32
4500,0,1230,129,2.0,2.0,4,4,1,2,0,0,2,4.7,4.7,2.9,3.8,10670035,9
4501,0,1087,73,1.0,1.0,3,3,0,2,2,2,0,4.0,4.4,2.9,3.53,6906295,33
4502,2,1265,150,2.0,1.0,4,4,1,1,1,1,5,4.2,3.8,2.9,3.65,9750500,25
4503,2,740,175,1.0,1.0,2,4,1,0,2,1,3,3.8,3.3,2.7,3.27,9057500,38
4504,1,1963,168,2.0,1.0,5,2,0,1,2,0,4,2.1,4.8,4.5,3.735,13003330,44
4505,2,908,168,1.0,1.0,3,4,0,2,2,2,3,4.4,3.1,3.7,3.67,7196210,35
4506,4,1076,151,1.0,1.0,3,0,1,1,1,0,1,2.8,4.5,4.7,4.07,6167000,40
4507,3,1869,166,3.0,2.0,5,1,1,2,2,0,5,3.8,2.4,4.1,3.5,12958620,22
4508,0,1228,194,2.0,2.0,4,2,1,0,2,0,0,3.1,3.9,4.2,3.81,13028240,36
4509,1,1670,133,1.0,1.0,4,3,1,2,0,2,3,4.5,4.3,2.6,3.69,13361380,19
4510,2,1245,147,2.0,1.0,4,0,0,0,2,1,3,4.5,3.7,4.3,4.12,12537750,25
4511,2,731,42,1.0,1.0,2,4,1,2,0,0,4,3.7,4.9,4.2,4.33,8712970,30
4512,6,1634,155,2.0,1.0,4,0,1,0,0,0,2,4.2,3.2,3.4,3.51,14901220,6
4513,5,1597,146,1.0,1.0,4,1,0,1,0,0,3,3.0,2.5,3.1,2.92,11574300,35
4514,1,1650,16,1.0,1.0,4,1,1,2,0,0,5,3.7,4.3,4.6,4.21,15032380,39
4515,5,1849,173,2.0,1.0,5,0,1,2,2,0,5,3.9,4.1,4.0,3.995,16295260,7
4516,4,879,164,1.0,1.0,2,1,1,0,1,1,0,4.1,2.5,2.1,2.82,6040500,50
4517,3,2459,18,4.0,2.0,6,1,1,1,2,2,3,4.5,3.8,4.3,4.21,12543380,9
4518,3,1940,192,3.0,2.0,5,3,0,2,0,0,5,3.0,4.5,3.3,3.57,12428900,5
4519,4,547,135,1.0,1.0,2,4,1,2,2,2,2,4.2,2.2,4.7,3.8,5015625,36
4520,2,928,22,1.0,1.0,3,4,0,0,2,1,3,4.5,2.0,2.6,2.93,9899050,19
4521,4,505,168,1.0,1.0,2,1,1,2,1,2,3,3.4,4.9,3.1,3.73,5770875,40
4522,6,1574,92,2.0,1.0,4,0,0,0,1,2,2,3.1,4.2,3.1,3.6,12053310,43
4523,2,1037,88,1.0,1.0,3,3,0,1,1,1,4,3.2,3.9,3.0,3.42,7706100,10
4524,0,764,105,1.0,1.0,2,1,1,1,0,1,1,4.1,4.2,4.1,4.12,6472305,27
4525,2,1180,195,1.0,1.0,3,3,0,0,2,1,3,2.4,4.1,2.6,3.14,11829500,34
4526,2,1110,71,1.0,1.0,3,2,1,0,2,1,3,3.5,2.4,3.6,3.09,12078350,33
4527,1,1898,86,2.0,1.0,5,2,1,1,2,1,4,2.7,2.4,2.1,2.385,13081070,6
4528,4,1484,75,2.0,2.0,4,2,1,2,2,2,3,4.8,4.7,4.5,4.65,9060500,12
4529,2,888,145,1.0,1.0,3,4,1,0,0,2,5,5.0,4.7,3.1,4.31,12827050,11
4530,0,1232,95,2.0,2.0,4,3,0,0,1,2,4,3.3,2.9,2.8,2.97,14104610,34
4531,1,1977,88,2.0,1.0,5,2,1,0,0,2,3,4.2,2.4,3.6,3.51,22078000,5
4532,1,1929,44,2.0,1.0,5,2,1,0,1,2,5,3.0,3.4,3.1,3.14,22104600,30
4533,0,1251,61,2.0,2.0,4,2,1,0,2,0,4,2.5,2.0,3.8,3.05,15965260,24
4534,0,694,125,1.0,1.0,2,0,1,2,2,0,0,3.6,3.7,4.5,4.07,6732825,15
4535,4,889,128,1.0,1.0,3,2,0,2,2,0,2,4.6,2.4,3.0,3.3,5553875,40
4536,2,1156,186,1.0,1.0,3,4,1,1,2,2,3,2.5,4.9,2.1,3.34,8715800,28
4537,6,1607,47,2.0,1.0,4,3,1,0,1,2,5,3.6,3.8,4.9,4.08,15344360,28
4538,1,1986,109,2.0,1.0,5,4,0,0,2,0,4,2.5,2.7,2.7,2.63,21008600,45
4539,3,2340,4,4.0,2.0,6,1,0,1,0,0,4,3.8,2.9,2.7,3.09,12386240,12
4540,4,756,95,1.0,1.0,2,2,1,1,0,2,4,2.9,4.2,4.4,3.89,6810000,36
4541,0,1253,122,2.0,2.0,4,1,1,0,2,2,1,4.3,2.2,2.3,2.88,14085560,24
4542,6,1954,9,3.0,2.0,5,2,1,0,2,0,4,2.5,3.3,3.9,3.28,17695060,13
4543,4,602,199,1.0,1.0,2,2,0,2,1,2,1,3.6,4.9,2.7,3.63,3524750,36
4544,6,1719,77,2.0,1.0,4,4,0,1,2,0,4,3.4,3.1,2.0,2.85,9540370,21
4545,5,1503,28,1.0,1.0,4,2,1,2,2,0,3,3.8,2.2,4.5,3.715,12389840,35
4546,2,825,8,1.0,1.0,3,4,0,1,2,2,5,3.2,4.2,3.8,3.78,7741750,21
4547,1,1914,196,2.0,1.0,5,3,0,0,0,2,4,4.7,4.9,2.8,3.99,21330680,9
4548,2,998,21,1.0,1.0,3,1,1,1,1,2,3,3.5,2.9,4.3,3.5,8967600,4
4549,2,790,33,1.0,1.0,2,2,0,2,0,2,5,3.0,3.4,3.1,3.19,7979400,38
4550,0,1166,49,1.0,1.0,3,3,1,2,1,0,4,2.0,4.6,4.3,3.67,11129980,32
4551,5,1794,68,1.0,1.0,4,1,0,0,0,0,4,3.9,2.9,3.3,3.38,21067620,11
4552,1,1606,108,1.0,1.0,4,4,0,2,0,0,3,4.6,3.3,2.1,3.275,12403350,6
4553,1,1813,186,2.0,1.0,5,3,0,2,1,2,5,2.1,2.9,2.3,2.38,14000930,17
4554,0,878,105,1.0,1.0,3,1,1,0,2,1,2,4.7,2.0,2.1,2.86,11160095,13
4555,1,1573,4,1.0,1.0,4,4,1,0,1,1,5,4.3,2.8,2.0,3.005,18143430,34
4556,3,1819,28,3.0,2.0,5,1,0,1,0,0,3,4.5,4.0,2.1,3.39,10033660,23
4557,4,537,61,1.0,1.0,2,2,1,0,0,0,1,4.7,2.1,2.9,3.2,6176500,42
4558,1,1538,48,1.0,1.0,4,0,0,2,0,2,5,3.7,2.6,4.3,3.665,12504530,42
4559,3,1985,86,3.0,2.0,5,1,0,1,2,2,3,3.1,3.2,2.3,2.81,9801480,23
4560,6,1794,175,2.0,1.0,4,3,0,2,0,1,0,2.1,3.9,3.1,3.21,7167380,49
4561,2,1263,115,2.0,1.0,4,4,1,1,1,1,3,3.4,2.2,4.4,3.22,8342150,33
4562,4,818,15,1.0,1.0,2,1,0,1,1,2,5,2.6,3.4,4.7,3.68,7197750,5
4563,6,1833,81,3.0,2.0,5,1,1,2,2,1,2,2.9,2.7,3.9,3.11,10132530,29
4564,4,737,157,1.0,1.0,2,2,1,1,0,0,2,2.4,4.9,4.6,4.03,5980500,44
4565,3,1820,68,3.0,2.0,5,3,0,0,2,0,3,4.8,4.9,2.7,3.99,14529560,28
4566,0,836,101,1.0,1.0,3,1,0,1,1,1,4,2.5,2.8,4.8,3.71,7265010,34
4567,2,1073,159,1.0,1.0,3,4,1,0,0,1,5,3.1,2.4,3.8,3.03,13450300,14
4568,0,1203,18,2.0,2.0,4,1,0,0,2,0,5,4.0,3.7,3.4,3.64,15442540,36
4569,2,1300,111,2.0,1.0,4,0,1,2,1,0,4,2.5,4.5,2.8,3.39,11613500,10
4570,1,1514,147,1.0,1.0,4,3,0,1,2,0,3,3.8,2.2,2.9,3.04,10895520,16
4571,3,2252,50,4.0,2.0,6,0,1,2,2,2,5,4.1,2.0,3.1,3.07,13672720,14
4572,2,1214,148,2.0,1.0,4,4,1,1,1,1,5,4.5,3.8,3.2,3.83,9684200,20
4573,5,1554,93,1.0,1.0,4,1,1,1,2,1,5,2.4,3.3,2.1,2.49,12545220,26
4574,6,1764,30,2.0,1.0,4,4,1,2,1,1,0,2.8,3.4,3.7,3.34,7938700,25
4575,5,1675,82,1.0,1.0,4,3,1,2,2,2,3,3.1,2.1,4.3,3.39,12837050,45
4576,2,912,71,1.0,1.0,3,3,1,0,0,0,3,3.6,4.7,4.4,4.28,12124700,34
4577,2,822,144,1.0,1.0,3,3,1,2,2,2,5,3.4,4.2,4.4,4.02,9582140,16
4578,1,1917,49,2.0,1.0,5,2,1,1,1,0,5,4.5,4.8,2.7,3.855,14246350,45
4579,5,1850,74,2.0,1.0,5,1,1,0,2,2,4,2.5,4.8,4.0,3.75,21735940,22
4580,1,1723,36,1.0,1.0,4,0,1,1,1,1,4,4.0,5.0,4.5,4.45,12305480,19
4581,4,679,169,1.0,1.0,2,0,1,1,0,1,0,3.5,4.3,2.0,3.14,3914750,19
4582,2,1064,2,1.0,1.0,3,1,1,0,2,0,4,4.1,4.1,2.3,3.56,14285850,19
4583,6,1907,16,3.0,2.0,5,0,0,0,0,1,1,2.2,4.6,3.4,3.64,13938520,6
4584,3,1898,30,3.0,2.0,5,2,0,1,0,2,5,2.6,5.0,4.6,4.12,10686720,16
4585,4,1669,17,2.0,2.0,4,2,1,0,2,2,3,3.4,2.1,2.6,2.69,12432000,40
4586,6,1593,37,2.0,1.0,4,1,0,0,2,0,4,3.7,2.3,2.5,2.71,14546520,21
4587,1,1744,127,1.0,1.0,4,0,0,2,1,0,5,2.7,3.0,2.9,2.855,14155830,13
4588,3,1759,107,2.0,1.0,4,2,1,2,0,0,5,3.9,4.2,4.1,4.07,12535180,10
4589,4,671,132,1.0,1.0,2,1,1,0,1,0,5,3.7,2.5,4.3,3.58,9299500,46
4590,2,723,121,1.0,1.0,2,0,1,0,0,2,4,2.9,4.8,4.3,4.08,10726300,30
4591,3,1445,165,2.0,1.0,4,3,1,2,0,2,5,3.5,3.4,2.8,3.19,10788420,26
4592,4,671,22,1.0,1.0,2,3,0,2,2,0,2,3.6,2.0,2.6,2.72,5171375,23
4593,1,1839,149,2.0,1.0,5,1,1,0,1,1,4,2.4,4.8,5.0,4.04,21122200,10
4594,1,1589,196,1.0,1.0,4,2,1,2,0,1,4,2.3,4.2,3.2,3.135,12735120,20
4595,6,1832,5,3.0,2.0,5,1,1,1,2,1,0,3.3,5.0,4.3,4.37,7852070,46
4596,2,1000,20,1.0,1.0,3,0,1,0,0,2,3,4.3,2.7,3.9,3.54,12207750,33
4597,1,1822,195,2.0,1.0,5,3,1,0,0,1,5,4.4,3.3,4.9,4.325,21562790,12
4598,0,1135,22,1.0,1.0,3,4,0,1,2,2,4,3.4,2.3,4.7,3.83,8678060,24
4599,0,772,84,1.0,1.0,2,4,1,1,1,2,2,3.4,3.8,2.9,3.23,6493670,38
