,PRT_ID,AREA,INT_SQFT,DATE_SALE,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,DATE_BUILD,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE,YEAR_BUILD,YEAR_SOLD,AGE_OF_HOUSE
4328,P02455,Velachery,1861,2011-01-10,107,3.0,2.0,5,AbNormal,No,2001-03-10,Commercial,NoSeWa,Paved,RL,3.6,5.0,3.7,4.26,521195,268495,15793800,2001,2011,10
4329,P00239,Anna Nagar,1838,2014-08-31,148,2.0,1.0,5,Partial,Yes,1977-09-09,Others,ELO,Gravel,RM,2.1,2.5,4.4,3.5032537884152344,568992,254549,14973480,1977,2014,37
4330,P07969,Chrompet,1016,2008-07-06,52,1.0,1.0,3,AbNormal,Yes,1971-06-17,House,ELO,Paved,RH,3.1,4.4,2.1,3.32,201964,105021,8078550,1971,2008,37
4331,P08065,Chrompet,734,2008-05-05,159,1.0,1.0,2,AbNormal,Yes,1995-09-05,Others,NoSeWa,Gravel,RM,4.9,4.0,3.5,4.12,240808,134853,9632330,1995,2008,13
4332,P07387,KK Nagar,1304,2008-11-29,199,1.0,1.0,3,AbNormal,Yes,1998-02-12,House,NoSeWa,Paved,RH,5.0,4.9,3.0,4.17,322581,217960,8718400,1998,2008,10
4333,P02588,Adyar,698,2011-06-09,46,1.0,1.0,2,Normal Sale,Yes,1990-11-09,Commercial,NoSeWa,No Access,I,3.0,2.7,3.2,3.04,357077,82402,9155815,1990,2011,21
4334,P05644,KK Nagar,1476,2010-01-19,0,2.0,1.0,4,Partial,No,1994-01-23,Others,NoSeWa,Paved,RL,3.2,3.7,3.8,3.59,272191,145169,9073040,1994,2010,16
4335,P01129,Chrompet,1219,2012-07-12,4,2.0,1.0,4,Normal Sale,No,1993-12-12,Commercial,AllPub,No Access,RH,2.0,2.6,3.7,2.75,314466,62893,12578650,1993,2012,19
4336,P04561,Karapakkam,645,2010-08-08,23,1.0,1.0,2,Family,Yes,1993-12-08,House,AllPub,No Access,C,4.8,5.0,3.2,4.22,171466,108294,4512250,1993,2010,17
4337,P03963,Karapakkam,1532,2010-04-12,80,2.0,2.0,4,Family,No,1966-12-15,Commercial,NoSeWa,No Access,I,3.0,3.5,2.1,2.79,426780,142260,9484000,1966,2010,44
4338,P06809,KK Nagar,1640,2009-05-17,157,2.0,1.0,4,Partial,Yes,1984-05-23,House,NoSeWa,Gravel,RH,3.8,4.5,4.9,4.45,379178,204173,9722500,1984,2009,25
4339,P06586,Velachery,1799,2009-07-19,169,2.0,1.0,4,AdjLand,Yes,1997-07-22,Others,ELO,Gravel,RH,4.8,2.5,2.2,2.99,411675,82335,11762140,1997,2009,12
4340,P02327,Chrompet,991,2011-10-24,169,1.0,1.0,3,Family,No,2000-10-26,House,NoSeWa,Gravel,RH,2.6,3.1,3.7,3.13,253237,118705,7913650,2000,2011,11
4341,P04189,KK Nagar,1890,2010-10-20,41,3.0,2.0,5,Normal Sale,Yes,1991-10-25,House,NoSeWa,Gravel,RM,3.7,4.3,2.3,3.32,373965,144761,12063380,1991,2010,19
4342,P05822,Karapakkam,1159,2009-12-16,55,1.0,1.0,3,Normal Sale,No,1965-12-27,House,NoSeWa,Gravel,A,3.3,4.0,2.4,3.15,159044,38556,4819500,1965,2009,44
4343,P01420,Chrompet,948,2012-05-18,78,1.0,1.0,3,AbNormal,Yes,2004-05-20,Commercial,NoSeWa,Gravel,RM,4.9,2.0,3.9,3.44,416124,208062,13870800,2004,2012,8
4344,P01608,Anna Nagar,1761,2012-10-03,146,1.0,1.0,4,Normal Sale,Yes,1979-03-19,Commercial,NoSeWa,Gravel,RL,3.5,4.3,3.3,3.62,707787,166538,20817260,1979,2012,33
4345,P04609,Karapakkam,1645,2010-07-31,103,2.0,2.0,4,AbNormal,Yes,1960-12-08,House,ELO,No Access,I,4.3,4.0,2.4,3.45,282695,124110,6895000,1960,2010,50
4346,P04067,Karapakkam,934,2010-11-14,84,1.0,1.0,3,Normal Sale,Yes,1973-11-23,Commercial,NoSeWa,No Access,RM,2.3,4.8,2.2,3.01,324896,191115,9555750,1973,2010,37
4347,P02868,Velachery,1612,2011-09-07,146,2.0,1.0,4,Family,No,1987-07-15,Commercial,NoSeWa,Gravel,A,5.0,3.7,2.8,3.76,434755,217378,12076530,1987,2011,24
4348,P05851,Anna Nagar,1773,2009-11-12,169,1.0,1.0,4,AdjLand,Yes,1972-12-20,House,ELO,Paved,RH,4.9,4.7,2.1,3.73,485146,87077,12439640,1972,2009,37
4349,P06782,Chrompet,1193,2009-05-26,118,1.0,1.0,3,AdjLand,No,1971-05-06,Others,ELO,Gravel,RL,4.1,3.7,3.7,3.82,257793,138812,9915110,1971,2009,38
4350,P04900,Karapakkam,1350,2010-08-06,5,2.0,2.0,4,Normal Sale,Yes,1984-06-14,Others,ELO,Paved,C,2.9,3.5,2.4,2.88,261766,56598,7074750,1984,2010,26
4351,P08674,T Nagar,1929,2007-09-25,180,2.0,1.0,5,AdjLand,No,1999-09-27,House,AllPub,Paved,RH,4.4,4.8,2.7,3.735,527232,184531,13180810,1999,2007,8
4352,P06874,Anna Nagar,1959,2009-01-05,68,2.0,1.0,5,AdjLand,Yes,1991-06-05,House,NoSeWa,Gravel,RH,4.1,2.0,3.8,3.455,415982,114754,14344210,1991,2009,18
4353,P03569,Adyar,626,2011-02-27,148,1.0,1.0,2,Family,No,1978-07-03,Others,AllPub,Gravel,I,2.8,4.1,2.7,3.01,196338,44334,6333495,1978,2011,33
4354,P07708,KK Nagar,1758,2008-08-28,196,2.0,1.0,4,Family,No,1978-05-09,Others,NoSeWa,Paved,RM,2.2,4.8,3.0,3.3,376393,94098,10455360,1978,2008,30
4355,P03148,Karapakkam,1677,2011-05-17,159,2.0,2.0,4,Family,Yes,1983-05-24,Commercial,ELO,No Access,A,2.9,4.7,2.8,3.4,473892,247248,10302000,1983,2011,28
4356,P02064,Karapakkam,1538,2011-12-17,151,2.0,2.0,4,AdjLand,Yes,2003-12-19,Commercial,ELO,No Access,C,2.5,4.0,2.4,2.91,534639,141843,10911000,2003,2011,8
4357,P01633,KK Nagar,2148,2012-06-03,160,3.0,2.0,5,AdjLand,No,1991-12-03,Commercial,NoSeWa,Paved,RH,4.0,2.4,3.6,3.36,753674,278532,16384220,1991,2012,21
4358,P07606,Adyar,1098,2008-09-23,50,1.0,1.0,3,Partial,Yes,1991-09-28,House,AllPub,Gravel,RH,2.0,4.2,2.3,2.59,356971,38591,9647855,1991,2008,17
4359,P08956,Chrompet,1146,2007-04-06,121,1.0,1.0,3,AdjLand,Yes,2000-05-06,Commercial,NoSeWa,No Access,RL,3.1,2.5,2.5,2.68,414662,165865,13822050,2000,2007,7
4360,P09226,Anna Nagar,1796,2007-02-20,72,1.0,1.0,4,AdjLand,No,1993-02-23,House,NoSeWa,Paved,RL,4.1,4.7,2.2,3.49,510175,127544,12754380,1993,2007,14
4361,P01256,Anna Nagar,1578,2012-09-26,97,1.0,1.0,4,AdjLand,Yes,1990-02-10,Commercial,NoSeWa,Gravel,RL,2.6,3.8,2.6,2.9,510319,255159,19627640,1990,2012,22
4362,P09205,Chrompet,1207,2007-02-25,68,2.0,1.0,4,Normal Sale,No,1990-01-03,Commercial,NoSeWa,No Access,RH,4.6,4.0,3.8,4.12,326117,50172,12542950,1990,2007,17
4363,P00854,Chrompet,1125,2013-06-13,131,1.0,1.0,3,Normal Sale,No,1979-06-22,House,ELO,Gravel,RM,2.8,4.5,4.2,3.9,252869,93655,9365500,1979,2013,34
4364,P09363,Chrompet,737,2007-05-01,79,1.0,1.0,2,Family,No,1976-01-13,Commercial,ELO,No Access,RM,3.9,2.5,4.9,3.64,263369,150497,9406050,1976,2007,31
4365,P06419,Karapakkam,1483,2009-08-23,65,2.0,2.0,4,Partial,Yes,1975-01-09,House,NoSeWa,Paved,C,2.4,3.2,4.5,3.48,324240,114835,6755000,1975,2009,34
4366,P02890,KK Nagar,1423,2011-05-07,146,2.0,1.0,4,AbNormal,Yes,1998-08-07,Commercial,AllPub,Paved,RM,3.6,3.7,3.1,3.43,688563,200831,14345060,1998,2011,13
4367,P08786,T Nagar,1812,2007-08-19,94,2.0,1.0,5,AbNormal,Yes,1998-08-21,Others,NoSeWa,No Access,RM,2.1,3.9,2.5,2.73,456241,132457,14717440,1998,2007,9
4368,P03583,Karapakkam,1028,2011-02-22,57,1.0,1.0,3,AbNormal,Yes,1981-01-03,Commercial,NoSeWa,Paved,C,3.8,2.1,4.4,3.53,404520,107322,8255500,1981,2011,30
4369,P07088,Velachery,1951,2009-01-03,149,3.0,2.0,5,AdjLand,No,1966-12-03,House,NoSeWa,Paved,RL,2.9,3.3,4.7,3.62,307562,184537,10252060,1966,2009,43
4370,P09456,Adyar,1215,2006-11-29,12,2.0,2.0,4,Family,Yes,1981-05-12,House,NoSeWa,Gravel,RL,4.1,4.4,2.8,3.51,407663,75096,10727975,1981,2006,25
4371,P06201,Karapakkam,1275,2009-06-10,149,1.0,1.0,3,AdjLand,No,1966-10-17,Commercial,NoSeWa,Paved,A,3.1,3.9,3.6,3.54,364511,170105,8100250,1966,2009,43
4372,P03853,Adyar,971,2010-12-29,161,1.0,1.0,3,Partial,Yes,1974-07-01,House,NoSeWa,Paved,A,2.0,4.5,4.6,3.8,201160,88008,6286255,1974,2010,36
4373,P02834,KK Nagar,1323,2011-07-17,87,1.0,1.0,3,Family,Yes,1990-07-22,House,NoSeWa,Gravel,RH,4.3,4.9,2.6,3.8,395092,149257,8779820,1990,2011,21
4374,P01427,Anna Nagar,1527,2012-12-05,135,1.0,1.0,4,Partial,No,1995-05-17,House,AllPub,Paved,RH,4.2,3.3,2.8,3.415,269526,124397,10366390,1995,2012,17
4375,P01650,Anna Nagar,1978,2012-03-03,14,2.0,1.0,5,Normal Sale,Yes,1990-09-03,Others,AllPub,Paved,RL,3.0,2.4,2.6,2.69,385427,169588,15417080,1990,2012,22
4376,P08713,Chrompet,1041,2007-12-09,188,1.0,1.0,3,AdjLand,Yes,2002-09-13,Commercial,ELO,Gravel,RH,2.7,3.2,2.8,2.93,445881,108092,13511550,2002,2007,5
4377,P06002,Karapakkam,1062,2009-12-11,116,1.0,1.0,3,Family,No,1980-11-19,Commercial,AllPub,Gravel,I,4.9,3.6,2.2,3.43,289138,166473,8761750,1980,2009,29
4378,P02127,KK Nagar,1407,2011-06-12,143,2.0,1.0,4,AdjLand,Yes,2002-08-12,House,NoSeWa,Paved,RH,4.7,3.4,3.3,3.75,472589,207939,9451780,2002,2011,9
4379,P02848,Anna Nagar,1905,2011-07-14,130,2.0,1.0,5,AbNormal,Yes,1967-07-25,Commercial,ELO,Gravel,RH,2.8,3.9,2.1,2.795,713977,398987,20999330,1967,2011,44
4380,P02279,Karapakkam,1226,2011-10-31,168,1.0,1.0,3,AbNormal,No,2001-02-11,House,NoSeWa,Paved,A,4.7,3.3,3.7,3.88,183618,127513,5100500,2001,2011,10
4381,P05509,Karapakkam,1198,2010-11-02,101,1.0,1.0,3,Family,Yes,1972-02-21,House,AllPub,No Access,I,3.4,2.3,2.4,2.67,248317,96904,6056500,1972,2010,38
4382,P02856,Adyar,1249,2011-11-07,179,2.0,2.0,4,Family,No,2006-12-07,Others,NoSeWa,Paved,I,4.6,2.4,3.3,3.51,317325,65332,9333075,2006,2011,5
4383,P02541,KK Nagar,1310,2011-09-14,46,1.0,1.0,3,Family,No,1994-09-18,Commercial,NoSeWa,Paved,RM,4.0,4.6,3.9,4.14,407594,197621,12351340,1994,2011,17
4384,P03586,KK Nagar,2234,2011-02-22,46,4.0,2.0,6,Normal Sale,Yes,2005-02-23,Others,AllPub,Gravel,RM,5.0,2.3,4.7,4.07,696797,232266,14516600,2005,2011,6
4385,P06203,Adyar,1032,2009-06-10,192,1.0,1.0,3,AdjLand,No,1999-09-10,Commercial,NoSeWa,Gravel,A,2.5,2.7,3.4,2.99,415808,157333,11238050,1999,2009,10
4386,P02336,T Nagar,1666,2011-10-22,119,1.0,1.0,4,AdjLand,No,1970-01-11,House,NoSeWa,Paved,RH,2.8,2.9,3.8,3.275,312684,134007,11167270,1970,2011,41
4387,P03758,Chrompet,1212,2011-01-15,106,2.0,1.0,4,Family,Yes,1998-01-18,House,AllPub,Paved,RH,3.2,3.0,3.9,3.33,277616,67011,9572950,1998,2011,13
4388,P01686,Adyar,897,2012-02-26,135,1.0,1.0,3,Family,No,1985-04-03,Commercial,ELO,Gravel,I,2.4,4.7,4.7,4.01,319416,10647,10647205,1985,2012,27
4389,P03816,Karapakkam,919,2011-06-01,188,1.0,1.0,3,AdjLand,Yes,1997-09-01,House,NoSeWa,Gravel,RH,2.4,2.5,4.0,3.07,361330,172810,7855000,1997,2011,14
4390,P08468,T Nagar,1842,2007-12-22,11,2.0,1.0,5,Normal Sale,No,1972-12-30,Commercial,AllPub,Gravel,RM,2.9,3.1,3.3,3.13,598158,149540,21362800,1972,2007,35
4391,P09352,Velachery,1895,2007-07-01,197,3.0,2.0,5,Normal Sale,Yes,1982-01-13,Commercial,ELO,Paved,RL,4.7,2.3,3.3,3.2,612998,182243,16567500,1982,2007,25
4392,P01978,KK Nagar,1305,2012-04-01,61,1.0,1.0,3,Family,No,1999-07-01,House,AllPub,Paved,RM,3.1,4.4,3.4,3.61,387739,193870,8812260,1999,2012,13
4393,P05672,KK Nagar,1373,2010-01-15,176,2.0,1.0,4,Family,Yes,1983-01-22,Commercial,NoSeWa,Paved,RH,4.9,3.7,4.6,4.42,398155,211520,12442340,1983,2010,27
4394,P07535,T Nagar,1860,2008-11-10,183,2.0,1.0,5,AbNormal,No,1967-10-22,Others,NoSeWa,No Access,RL,3.4,3.3,2.9,3.15,450979,167507,12885120,1967,2008,41
4395,P02918,Velachery,1808,2011-06-29,6,3.0,2.0,5,Partial,No,1960-11-07,House,AllPub,No Access,RM,3.6,4.8,3.5,4.11,292740,137222,9148120,1960,2011,51
4396,P00957,Chrompet,741,2013-07-04,156,1.0,1.0,2,Family,Yes,1985-04-14,Others,ELO,Paved,RL,2.0,2.9,2.0,2.36,222734,71593,7954770,1985,2013,28
4397,P06981,KK Nagar,1634,2009-01-04,200,2.0,1.0,4,AbNormal,No,1992-05-04,House,NoSeWa,Paved,RM,4.7,4.9,3.9,4.44,447881,184994,9736540,1992,2009,17
4398,P07159,Chrompet,777,2009-05-02,27,1.0,1.0,2,AdjLand,Yes,1987-11-02,House,AllPub,Gravel,RH,3.9,4.5,4.3,4.26,274250,119984,8570300,1987,2009,22
4399,P07323,Adyar,835,2008-12-20,17,1.0,1.0,3,Partial,Yes,1973-12-29,Commercial,AllPub,Gravel,C,4.1,4.4,3.9,4.06,399974,136833,10525625,1973,2008,35
4400,P09723,Velachery,1950,2005-11-21,156,3.0,2.0,5,Partial,No,2000-11-22,House,ELO,Paved,I,4.4,3.3,2.1,3.22,278341,152639,8978750,2000,2005,5
4401,P05962,Chrompet,833,2009-11-20,164,1.0,1.0,3,Normal Sale,No,1980-11-27,House,ELO,Gravel,RM,3.6,2.0,4.8,3.32,273542,124337,8289150,1980,2009,29
4402,P07016,KK Nagar,1778,2009-03-23,91,3.0,2.0,5,Family,Yes,2002-03-25,House,NoSeWa,Gravel,RL,4.9,4.6,3.2,4.13,502989,279439,11177540,2002,2009,7
4403,P00420,T Nagar,1541,2014-04-30,184,1.0,1.0,4,Family,Yes,2009-01-05,House,AllPub,Gravel,RM,4.5,4.2,2.7,3.615,355029,136550,13654950,2009,2014,5
4404,P02902,Karapakkam,1615,2011-02-07,30,2.0,2.0,4,Normal Sale,Yes,1985-08-07,Others,NoSeWa,Paved,I,3.8,4.4,3.3,3.78,326292,145973,8586625,1985,2011,26
4405,P08234,Anna Nagar,1683,2008-03-14,60,1.0,1.0,4,AbNormal,No,1967-03-25,House,AllPub,Paved,RM,2.5,2.2,4.4,3.185,302769,133218,12110770,1967,2008,41
4406,P05039,KK Nagar,1901,2010-12-05,16,3.0,2.0,5,AbNormal,No,1991-05-17,House,NoSeWa,Gravel,RM,3.9,2.2,4.5,3.63,554759,244094,11095180,1991,2010,19
4407,P08308,Velachery,1629,2008-02-19,164,2.0,1.0,4,Normal Sale,No,1972-02-28,Commercial,NoSeWa,Paved,RH,4.3,4.9,3.0,4.18,410580,198668,13244520,1972,2008,36
4408,P06951,Adyar,1030,2009-10-04,135,1.0,1.0,3,AbNormal,Yes,1993-04-14,Commercial,NoSeWa,Gravel,C,2.6,3.9,4.6,3.86,478475,37774,12591440,1993,2009,16
4409,P09400,Anna Nagar,1733,2006-12-22,144,1.0,1.0,4,Partial,Yes,1969-12-31,House,AllPub,Gravel,RM,4.7,2.0,2.1,2.985,447305,135547,13554690,1969,2006,37
4410,P08333,Adyar,765,2008-10-02,71,1.0,1.0,2,AbNormal,No,1980-02-17,Others,NoSeWa,Paved,I,5.0,3.3,2.8,3.56,205617,66328,6632820,1980,2008,28
4411,P02694,Karapakkam,920,2011-08-15,126,1.0,1.0,3,Partial,Yes,1999-08-18,Commercial,NoSeWa,No Access,A,2.4,4.3,4.5,3.81,266480,53296,6662000,1999,2011,12
4412,P02605,Karapakkam,1035,2011-03-09,162,1.0,1.0,3,AbNormal,No,2004-04-09,Commercial,NoSeWa,No Access,A,2.8,3.7,3.8,3.47,317964,152358,6624250,2004,2011,7
4413,P08765,Anna Nagar,1994,2007-08-29,123,2.0,1.0,5,Partial,Yes,1983-04-09,Commercial,AllPub,Gravel,RH,2.9,3.6,2.5,2.915,597368,398245,22124730,1983,2007,24
4414,P04505,Karapakkam,1158,2010-08-18,11,1.0,1.0,3,Family,Yes,1975-08-27,Others,NoSeWa,No Access,C,3.3,2.3,3.9,3.24,265995,57825,5782500,1975,2010,35
4415,P01970,KK Nagar,2019,2012-07-01,173,3.0,2.0,5,Partial,No,1990-12-01,Others,AllPub,Gravel,RL,3.1,3.9,4.5,3.9,447276,126155,11468620,1990,2012,22
4416,P02806,Karapakkam,1488,2011-07-22,77,2.0,2.0,4,Normal Sale,No,1970-01-08,Others,AllPub,No Access,RM,2.4,2.0,2.2,2.2,386798,139906,8229750,1970,2011,41
4417,P00137,Anna Nagar,1704,2014-11-14,133,1.0,1.0,4,Partial,Yes,2003-11-17,House,NoSeWa,No Access,RH,2.0,2.7,2.2,2.255,284352,102367,11374070,2003,2014,11
4418,P04862,Karapakkam,1139,2010-06-16,131,1.0,1.0,3,AdjLand,Yes,1969-06-26,Others,NoSeWa,Paved,A,2.3,4.6,4.2,3.75,205951,54516,6057375,1969,2010,41
4419,P01773,Adyar,1138,2012-10-02,143,1.0,1.0,3,AbNormal,Yes,1995-02-14,Commercial,ELO,No Access,RH,3.6,3.3,4.8,4.14,441717,187395,13385355,1995,2012,17
4420,P08994,Chrompet,970,2007-05-20,120,1.0,1.0,3,Family,No,1976-05-27,Commercial,NoSeWa,Paved,RL,4.4,4.9,2.2,3.94,329175,34053,11350850,1976,2007,31
4421,P08077,Anna Nagar,1781,2008-03-05,153,1.0,1.0,4,AbNormal,Yes,1983-10-05,Others,NoSeWa,Gravel,RH,2.8,2.7,3.7,3.135,390560,139486,13948580,1983,2008,25
4422,P05979,Karapakkam,573,2009-11-16,23,1.0,1.0,2,Family,Yes,1980-11-23,Others,NoSeWa,Paved,RH,4.6,2.9,3.1,3.49,232605,63966,5815125,1980,2009,29
4423,P04744,Velachery,1583,2010-05-07,47,2.0,1.0,4,Normal Sale,No,1990-10-07,Others,NoSeWa,No Access,RM,4.9,4.7,3.5,4.39,370829,117104,9758650,1990,2010,20
4424,P02888,Chrompet,1261,2011-05-07,84,2.0,1.0,4,Family,Yes,2007-06-07,House,NoSeWa,Paved,RL,3.0,3.6,3.9,3.51,344467,146138,10438400,2007,2011,4
4425,P04600,Chrompet,1138,2010-03-08,154,1.0,1.0,3,AdjLand,Yes,1990-08-08,Others,NoSeWa,Gravel,RH,2.9,2.8,2.2,2.65,261207,52241,10448260,1990,2010,20
4426,P07046,T Nagar,1704,2009-11-03,137,1.0,1.0,4,Normal Sale,No,1999-03-14,Commercial,AllPub,Paved,RM,4.1,4.2,3.6,3.9,564278,282139,20152800,1999,2009,10
4427,P08815,Adyar,830,2007-09-08,137,1.0,1.0,3,Normal Sale,No,1974-08-17,House,NoSeWa,Paved,RH,3.1,3.5,3.7,3.48,258023,6974,6973595,1974,2007,33
4428,P07091,T Nagar,1913,2009-02-28,113,2.0,1.0,5,Partial,Yes,1967-11-03,Commercial,AllPub,Paved,RH,3.9,3.6,2.9,3.375,703912,269143,20703290,1967,2009,42
4429,P03252,Karapakkam,1671,2011-04-25,15,2.0,2.0,4,Partial,No,1983-02-05,House,AllPub,No Access,I,2.8,2.5,3.1,2.83,191685,153348,6389500,1983,2011,28
4430,P05260,KK Nagar,1586,2010-03-31,72,2.0,1.0,4,AbNormal,Yes,2004-01-04,Others,AllPub,Paved,RH,2.1,2.4,4.4,3.11,394214,259351,10374040,2004,2010,6
4431,P00311,Chrompet,1149,2014-09-07,3,1.0,1.0,3,Partial,No,1988-07-15,Commercial,NoSeWa,Paved,RH,4.4,4.2,2.9,3.87,324726,108242,12026900,1988,2014,26
4432,P08673,Adyar,988,2007-09-25,137,1.0,1.0,3,AbNormal,Yes,1988-09-29,House,ELO,No Access,C,2.6,2.3,4.6,3.54,206448,103224,6881585,1988,2007,19
4433,P03734,Karapakkam,1142,2011-01-21,164,1.0,1.0,3,Family,Yes,1968-01-02,Others,ELO,Paved,RL,2.0,2.9,4.0,3.07,327327,171457,7793500,1968,2011,43
4434,P00599,Chrompet,1014,2013-06-12,112,1.0,1.0,3,AdjLand,No,2004-08-12,Commercial,NoSeWa,No Access,RH,4.9,4.9,4.1,4.66,344501,68900,11483350,2004,2013,9
4435,P09611,Velachery,1770,2006-11-07,37,2.0,1.0,4,AdjLand,Yes,1981-07-17,House,ELO,Paved,RM,4.2,3.5,3.4,3.65,385609,215488,11341450,1981,2006,25
4436,P04981,Karapakkam,643,2010-05-23,40,1.0,1.0,2,AdjLand,No,1971-02-06,Others,AllPub,Gravel,I,3.7,4.0,4.6,4.15,164336,131469,5477875,1971,2010,39
4437,P02440,Karapakkam,1527,2011-03-10,8,2.0,2.0,4,Family,No,1994-07-10,House,NoSeWa,Paved,RH,3.5,4.4,4.4,4.13,365944,112024,7468250,1994,2011,17
4438,P07367,T Nagar,1597,2008-07-12,170,1.0,1.0,4,Family,Yes,1992-11-12,Others,ELO,No Access,RL,3.8,3.3,3.6,3.585,442896,126542,12654180,1992,2008,16
4439,P08338,Chrompet,894,2008-08-02,1,1.0,1.0,3,AbNormal,Yes,1991-12-02,House,ELO,No Access,RM,2.2,3.3,3.5,3.03,257429,42905,8580950,1991,2008,17
4440,P01308,Chrompet,929,2012-08-17,189,1.0,1.0,3,Partial,No,1998-08-21,House,NoSeWa,No Access,RL,3.1,3.5,2.2,2.99,191395,28355,7088700,1998,2012,14
4441,P00422,Chrompet,1210,2014-04-27,185,2.0,1.0,4,AdjLand,Yes,1988-03-05,House,ELO,Gravel,RM,2.8,4.3,4.9,4.03,371405,135056,11254700,1988,2014,26
4442,P08955,Adyar,907,2007-05-06,31,1.0,1.0,3,Partial,Yes,1988-09-06,House,AllPub,Gravel,A,3.8,2.8,5.0,4.2,235956,107253,7150185,1988,2007,19
4443,P04056,Karapakkam,1370,2010-11-16,134,2.0,2.0,4,Normal Sale,No,1989-11-21,Commercial,NoSeWa,Gravel,RH,3.5,4.6,3.9,3.99,536436,156461,11175750,1989,2010,21
4444,P01038,Chrompet,1229,2013-04-02,128,2.0,1.0,4,Family,No,2001-07-02,Others,AllPub,No Access,RL,4.4,2.7,4.6,3.78,301323,131829,9416330,2001,2013,12
4445,P05351,KK Nagar,2471,2010-03-13,24,4.0,2.0,6,Normal Sale,No,1990-03-18,House,NoSeWa,Paved,RM,4.0,3.9,2.0,3.17,380252,183993,12266200,1990,2010,20
4446,P00041,Chrompet,1231,2015-01-25,197,2.0,1.0,4,Partial,No,1983-02-02,House,AllPub,Paved,RL,4.8,4.6,4.9,4.75,258152,62313,8901800,1983,2015,32
4447,P02814,Adyar,998,2011-07-20,173,1.0,1.0,3,Family,Yes,1979-07-28,Others,NoSeWa,No Access,A,3.7,3.4,3.6,3.59,204209,19762,6587380,1979,2011,32
4448,P09048,Chrompet,833,2007-01-05,63,1.0,1.0,3,Normal Sale,No,1997-03-05,Others,NoSeWa,Paved,RM,3.4,5.0,4.1,4.25,245356,70102,8762710,1997,2007,10
4449,P09110,Chrompet,1141,2007-04-04,148,1.0,1.0,3,Family,No,1993-07-04,Commercial,ELO,No Access,RH,3.3,3.2,2.1,2.9,289568,104244,11582700,1993,2007,14
4450,P05841,Chrompet,1089,2009-12-12,12,1.0,1.0,3,Normal Sale,No,1990-12-17,Commercial,NoSeWa,Gravel,RL,2.5,4.8,2.6,3.45,352071,52159,13039650,1990,2009,19
4451,P00270,Anna Nagar,1989,2014-10-08,156,2.0,1.0,5,AdjLand,No,2005-12-08,Others,ELO,No Access,RH,3.2,4.8,4.4,4.08,410396,68399,13679850,2005,2014,9
4452,P00938,T Nagar,1618,2013-04-19,91,1.0,1.0,4,Partial,No,2004-04-21,Others,AllPub,Paved,RH,2.5,4.3,2.5,2.95,309884,119186,11918620,2004,2013,9
4453,P09050,T Nagar,1571,2007-01-05,61,1.0,1.0,4,Normal Sale,No,1972-09-05,House,AllPub,No Access,RH,2.5,3.2,4.8,3.71,322944,90828,10092000,1972,2007,35
4454,P06642,Karapakkam,1181,2009-08-07,104,1.0,1.0,3,Partial,No,1971-07-18,Commercial,NoSeWa,Paved,RM,4.8,3.3,2.6,3.47,458033,122142,10178500,1971,2009,38
4455,P02761,Karapakkam,1495,2011-03-08,91,2.0,2.0,4,Family,No,1990-08-08,House,AllPub,Paved,RH,4.7,3.9,2.1,3.42,269433,172138,7484250,1990,2011,21
4456,P04771,Karapakkam,1451,2010-02-07,177,2.0,2.0,4,AbNormal,Yes,1986-08-07,Commercial,AllPub,Gravel,RM,4.3,4.7,4.1,4.34,457083,110808,13851000,1986,2010,24
4457,P02350,Karapakkam,1273,2011-10-19,4,1.0,1.0,3,Normal Sale,Yes,1997-10-22,House,NoSeWa,Gravel,A,2.3,2.0,3.1,2.53,263600,65900,6590000,1997,2011,14
4458,P02850,Karapakkam,1435,2011-12-07,111,2.0,2.0,4,Normal Sale,Yes,1999-07-15,Commercial,NoSeWa,Gravel,C,3.5,3.6,2.9,3.29,535565,193715,11395000,1999,2011,12
4459,P01188,Anna Nagar,1707,2012-07-11,190,1.0,1.0,4,AbNormal,No,1975-11-17,House,AllPub,Paved,RH,3.1,3.1,3.6,3.3,287304,55251,11050140,1975,2012,37
4460,P04338,Karapakkam,1080,2010-09-20,173,1.0,1.0,3,Family,Yes,1964-01-10,Commercial,NoSeWa,Gravel,RL,3.7,5.0,4.0,4.21,492177,213990,10699500,1964,2010,46
4461,P06790,KK Nagar,1634,2009-05-23,1,2.0,1.0,4,Normal Sale,No,1990-05-28,Commercial,NoSeWa,Paved,RL,4.2,3.2,2.9,3.38,534798,301681,13712780,1990,2009,19
4462,P00257,T Nagar,1995,2014-08-21,151,2.0,1.0,5,Partial,No,1990-08-27,House,ELO,No Access,RM,4.5,2.6,4.2,3.89,382691,89295,12756380,1990,2014,24
4463,P04755,T Nagar,1584,2010-04-07,24,1.0,1.0,4,Partial,No,1993-08-07,House,ELO,Paved,RM,3.1,4.1,2.7,3.17,370363,81017,11573840,1993,2010,17
4464,P05913,Karapakkam,1112,2009-11-30,145,1.0,1.0,3,Normal Sale,Yes,1963-12-12,House,NoSeWa,Paved,A,2.4,2.6,3.6,2.94,203780,106985,5094500,1963,2009,46
