,AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,AGE_OF_HOUSE,OVERALL_PRICE
3794,6,1978,20,3.0,2.0,5,4,1,2,2,1,4,4.5,3.3,2.7,3.42,49,11277041
3795,4,1208,36,1.0,1.0,3,2,1,0,1,0,3,4.0,4.1,2.8,3.55,24,11570490
3796,4,659,16,1.0,1.0,2,1,0,1,1,0,3,2.4,3.8,4.7,3.74,20,6188390
3797,5,1834,159,2.0,1.0,5,1,0,1,0,2,5,2.9,4.0,3.7,3.535,9,14662390
3798,2,792,131,1.0,1.0,2,3,1,2,2,2,3,4.7,2.5,4.0,3.61,8,8652769
3799,2,1262,189,2.0,1.0,4,1,0,2,2,2,5,4.2,3.7,2.4,3.46,27,11268966
3800,2,767,48,1.0,1.0,2,0,1,2,2,0,3,4.9,4.3,4.4,4.51,34,8711344
3801,4,1225,186,1.0,1.0,3,2,0,2,2,1,0,4.6,3.0,2.1,3.12,35,4514685
3802,2,732,96,1.0,1.0,2,0,1,1,1,0,3,2.9,2.1,4.6,3.09,4,8321680
3803,4,1647,170,2.0,2.0,4,0,1,2,2,0,5,2.4,4.0,2.8,3.04,22,11740212
3804,3,1344,163,2.0,1.0,4,3,1,1,0,2,3,4.6,2.7,2.0,2.99,9,9476915
3805,0,807,68,1.0,1.0,3,2,1,2,1,2,1,4.3,3.4,3.7,3.82,24,7371487
3806,4,631,46,1.0,1.0,2,3,1,0,0,0,3,3.1,2.3,3.1,2.86,22,8782209
3807,5,1775,117,1.0,1.0,4,3,1,1,1,2,3,2.1,3.0,3.3,2.865,22,13017469
3808,0,753,22,1.0,1.0,2,1,1,1,0,1,0,4.3,2.1,3.9,3.66,29,5979914
3809,3,1952,9,3.0,2.0,5,4,1,1,2,0,4,3.4,2.9,2.5,2.89,19,11695280
3810,2,1021,4,1.0,1.0,3,0,1,1,0,0,3,3.7,3.8,3.8,3.77,16,9777520
3811,2,1126,194,1.0,1.0,3,0,1,1,1,0,3,4.9,2.0,4.5,3.62,23,9671896
3812,3,2397,5,4.0,2.0,6,4,1,1,2,0,4,2.5,2.4,4.4,3.23,14,13429835
3813,2,1059,199,1.0,1.0,3,0,1,0,1,0,5,4.6,3.1,4.6,4.0,27,14645556
3814,3,1625,82,2.0,1.0,4,0,1,1,0,0,3,3.9,2.9,3.7,3.52,30,10556172
3815,4,1080,12,1.0,1.0,3,2,1,0,0,0,2,3.3,2.9,3.5,3.26,6,10664680
3816,3,2254,195,4.0,2.0,6,4,1,2,0,2,3,3.3,2.5,3.7,3.22,8,12999730
3817,6,1696,189,2.0,1.0,4,4,0,0,1,0,2,3.4,2.7,3.1,3.0,9,14233578
3818,6,1943,68,3.0,2.0,5,1,0,2,1,0,3,3.4,2.0,2.2,2.41,40,11291414
3819,3,1499,85,2.0,1.0,4,4,0,0,2,2,5,4.8,2.7,4.1,3.89,11,14097448
3820,6,1782,179,2.0,1.0,4,1,1,0,2,0,0,4.1,4.7,4.2,4.4,26,15079324
3821,1,1505,174,1.0,1.0,4,4,0,0,0,1,5,3.5,3.5,4.1,3.74,19,18104919
3822,3,2050,191,3.0,2.0,5,2,1,0,2,0,3,2.4,3.7,2.1,2.67,13,17823116
3823,1,1665,40,1.0,1.0,4,1,1,1,2,0,3,4.2,4.8,5.0,4.67,44,13296838
3824,4,1391,115,2.0,2.0,4,4,1,1,2,2,1,4.5,2.8,2.5,3.19,26,7033878
3825,1,1797,24,1.0,1.0,4,4,1,1,2,0,4,3.6,3.5,4.1,3.775,43,13649788
3826,5,1514,185,1.0,1.0,4,0,0,0,0,1,4,2.5,2.3,3.2,2.765,28,17660240
3827,0,786,118,1.0,1.0,2,2,1,2,0,0,5,5.0,2.5,2.3,3.15,10,10744615
3828,6,1991,48,3.0,2.0,5,2,1,0,1,1,0,2.6,2.9,4.1,3.19,38,14481560
3829,6,1814,196,3.0,2.0,5,0,0,0,0,0,0,3.6,3.6,4.9,3.99,7,14534041
3830,4,504,130,1.0,1.0,2,2,0,2,2,0,0,3.3,4.9,4.3,4.18,28,3647424
3831,0,1215,125,2.0,2.0,4,0,1,0,2,0,5,3.6,3.6,2.8,3.2,11,17494542
3832,5,1934,183,2.0,1.0,5,0,0,1,2,0,5,4.6,3.2,4.6,4.25,26,14763478
3833,3,1691,170,2.0,1.0,4,3,1,0,2,2,4,4.4,2.2,3.2,3.26,30,15587364
3834,2,1294,12,2.0,1.0,4,2,1,0,2,2,5,3.5,2.0,2.5,2.6,14,16175636
3835,3,2268,194,4.0,2.0,6,4,0,2,2,0,3,2.5,3.7,3.1,3.1,12,12180880
3836,4,615,61,1.0,1.0,2,2,0,0,0,2,4,3.8,5.0,2.6,3.68,19,7786864
3837,4,1640,15,2.0,2.0,4,0,1,2,0,0,3,2.5,5.0,3.5,3.65,17,10678238
3838,2,832,176,1.0,1.0,3,3,0,2,1,0,5,4.5,4.9,4.9,4.78,10,9714957
3839,1,1919,5,2.0,1.0,5,2,0,1,1,1,5,2.9,3.9,4.7,3.87,37,12923652
3840,6,1788,164,2.0,1.0,4,2,0,2,1,0,2,4.6,3.0,4.5,3.85,17,10164223
3841,5,1674,127,1.0,1.0,4,3,1,2,1,0,3,4.0,3.6,3.6,3.72,40,13878039
3842,2,723,12,1.0,1.0,2,3,0,2,2,2,5,3.2,4.8,2.3,3.57,38,7861512
3843,0,990,167,1.0,1.0,3,1,0,0,2,0,0,2.0,2.3,3.5,2.81,24,11142190
3844,3,2219,73,3.0,2.0,5,0,0,0,2,0,4,4.6,3.3,3.5,3.77,21,18235062
3845,0,1167,193,1.0,1.0,3,0,0,1,0,2,2,4.2,4.2,3.3,3.75,35,8252324
3846,5,1566,85,1.0,1.0,4,0,0,0,2,1,4,4.2,4.6,4.0,4.21,28,18012039
3847,2,1053,195,1.0,1.0,3,2,1,2,2,1,5,5.0,4.7,3.5,4.43,4,10502150
3848,6,1781,9,2.0,1.0,4,0,0,0,0,0,1,2.3,2.2,4.3,2.86,55,13800427
3849,3,2470,188,4.0,2.0,6,1,0,2,2,0,3,4.7,2.7,3.5,3.62,29,13637317
3850,6,1612,21,2.0,1.0,4,3,0,2,1,0,1,3.7,4.3,2.9,3.73,14,9142911
3851,3,1418,73,2.0,1.0,4,2,1,1,2,2,3,4.6,4.3,3.5,4.07,17,9482495
3852,2,1032,192,1.0,1.0,3,0,1,1,0,0,4,3.6,2.7,2.9,3.03,31,10015044
3853,4,1430,69,2.0,2.0,4,2,1,0,0,2,5,4.0,4.0,3.6,3.84,33,13669096
3854,2,812,51,1.0,1.0,3,4,1,0,1,0,5,3.6,3.0,2.0,2.88,9,12841868
3855,4,571,0,1.0,1.0,2,1,1,1,0,2,0,4.5,2.7,2.5,3.16,16,4905151
3856,6,1709,187,2.0,1.0,4,2,1,0,0,2,1,4.5,2.9,4.7,3.84,26,14541712
3857,2,1128,141,1.0,1.0,3,2,0,0,0,1,4,4.4,2.5,4.0,3.52,35,12591774
3858,3,1731,156,2.0,1.0,4,1,0,2,0,0,4,4.1,2.2,2.7,2.97,7,11879591
3859,6,1620,170,2.0,1.0,4,4,1,0,0,1,3,4.9,4.6,4.3,4.59,13,14557788
3860,6,1581,140,2.0,1.0,4,2,1,0,0,1,2,4.5,4.3,4.8,4.5,10,14157572
3861,1,1672,132,1.0,1.0,4,0,1,2,2,2,5,3.6,3.7,3.1,3.425,17,15230699
3862,2,1266,86,2.0,1.0,4,4,1,1,1,2,3,3.1,3.4,4.8,3.73,29,9440652
3863,2,1298,34,2.0,1.0,4,3,1,2,2,0,5,4.6,2.3,2.4,3.02,25,12453934
3864,5,1952,105,2.0,1.0,5,2,1,1,1,2,5,3.3,2.6,4.7,3.755,45,14583699
3865,3,2386,169,4.0,2.0,6,4,1,2,2,2,4,2.0,3.4,4.2,3.3,23,13562566
3866,2,1058,61,1.0,1.0,3,2,1,1,2,2,3,3.9,3.2,2.7,3.26,22,8994031
3867,0,987,95,1.0,1.0,3,1,1,1,1,2,3,3.8,2.8,3.6,3.5,15,9660761
3868,4,1256,198,1.0,1.0,3,3,0,0,2,1,3,2.3,4.1,5.0,3.92,12,9806292
3869,3,1824,143,3.0,2.0,5,0,0,0,2,2,4,4.1,3.1,4.0,3.76,7,16029892
3870,6,1752,70,2.0,1.0,4,2,0,2,0,1,2,2.6,3.8,3.7,3.5032537884152344,24,8936752
3871,0,796,68,1.0,1.0,2,1,1,0,1,1,1,2.4,3.9,4.4,3.7,10,10243482
3872,2,1031,40,1.0,1.0,3,1,0,2,1,2,5,2.8,4.7,2.2,3.38,40,9555887
3873,2,1114,60,1.0,1.0,3,2,1,1,2,2,4,5.0,3.0,4.8,4.14,6,10075832
3874,1,1567,179,1.0,1.0,4,1,0,2,2,1,4,4.1,5.0,4.8,4.605,43,12071961
3875,0,1282,164,2.0,2.0,4,0,1,2,1,0,0,3.6,4.5,2.9,3.43,27,9701574
3876,2,957,81,1.0,1.0,3,2,1,2,2,1,3,4.2,5.0,4.4,4.58,22,8599001
3877,5,1510,14,1.0,1.0,4,4,0,0,0,2,3,3.7,2.6,2.0,2.66,33,17017471
3878,4,1005,150,1.0,1.0,3,4,1,2,2,2,3,3.2,2.6,4.7,3.62,8,7833916
3879,6,1824,123,3.0,2.0,5,3,0,1,0,1,0,2.8,3.7,3.1,3.3,31,7277356
3880,2,837,172,1.0,1.0,3,3,1,0,2,1,3,4.5,2.1,4.8,3.63,18,11039066
3881,0,1103,44,1.0,1.0,3,2,0,1,2,2,2,4.7,4.8,2.8,3.77,11,7978642
3882,4,1386,97,2.0,2.0,4,2,0,2,2,2,4,3.3,4.2,3.8,3.77,5,8940447
3883,6,1588,80,2.0,1.0,4,2,1,0,0,1,0,4.2,4.9,2.1,3.89,45,12057514
3884,2,792,59,1.0,1.0,2,2,0,0,2,2,5,4.1,4.3,3.6,4.03,35,10989732
3885,2,1241,152,2.0,1.0,4,4,1,1,2,1,4,3.7,3.8,3.4,3.65,35,9350247
3886,3,1571,1,2.0,1.0,4,1,1,2,2,2,5,2.7,4.4,4.7,4.01,11,12254580
3887,2,770,132,1.0,1.0,2,4,0,0,2,1,4,2.9,4.3,2.6,3.37,33,9168030
3888,1,1707,133,1.0,1.0,4,0,0,0,2,1,3,3.8,3.1,2.1,2.945,42,18144952
3889,5,1840,55,2.0,1.0,5,3,1,1,2,0,5,4.6,2.2,4.6,4.0,41,15288578
3890,4,972,35,1.0,1.0,3,3,0,2,1,0,3,3.6,4.0,3.3,3.6,42,6847733
3891,0,1000,33,1.0,1.0,3,0,0,2,1,1,4,2.5,2.6,3.2,2.87,18,8707767
3892,5,1888,152,2.0,1.0,5,2,1,1,2,0,4,4.0,4.2,3.8,3.96,38,14219204
3893,4,557,29,1.0,1.0,2,4,1,2,0,1,0,2.2,3.0,2.2,2.44,37,3412363
3894,2,1180,16,1.0,1.0,3,4,0,2,2,0,3,2.4,3.5,4.4,3.44,27,9227664
3895,2,1219,124,2.0,1.0,4,4,1,2,1,1,4,2.4,3.1,2.1,2.59,4,10378924
3896,4,943,145,1.0,1.0,3,3,1,0,0,2,2,4.9,3.9,2.3,3.56,26,9303090
3897,2,1133,96,1.0,1.0,3,2,1,1,2,0,3,2.4,5.0,4.9,4.19,16,9742572
3898,0,1153,178,1.0,1.0,3,1,1,1,2,0,0,3.0,3.0,3.1,3.05,24,8692621
3899,6,1618,30,2.0,1.0,4,1,1,0,0,0,5,2.6,2.4,3.8,2.87,30,17286495
3900,4,1246,31,1.0,1.0,3,2,1,0,2,1,0,4.1,2.6,4.3,3.73,38,8522483
3901,3,2389,109,4.0,2.0,6,2,0,0,2,2,5,4.4,4.1,3.7,4.03,27,19249475
3902,3,2227,163,4.0,2.0,6,3,0,1,2,2,5,3.8,4.9,3.7,4.09,6,12435397
3903,1,1853,42,2.0,1.0,5,0,1,1,2,0,4,3.5,3.2,2.6,3.065,30,14298043
3904,2,926,13,1.0,1.0,3,4,0,0,1,0,5,3.5,2.4,4.7,3.42,27,12405504
3905,5,1517,191,1.0,1.0,4,1,0,2,2,1,4,4.1,4.0,2.5,3.355,25,12110890
3906,3,1721,61,2.0,1.0,4,1,0,1,0,2,3,3.2,4.4,4.2,3.96,22,9843331
3907,4,1231,126,1.0,1.0,3,3,0,1,0,0,0,4.6,4.2,4.2,4.32,18,6076504
3908,4,1090,34,1.0,1.0,3,1,1,1,0,1,0,2.0,4.4,4.9,3.88,49,5110573
3909,6,1590,56,2.0,1.0,4,0,1,0,2,1,3,2.1,4.2,4.8,3.86,9,14565791
3910,4,1353,183,2.0,2.0,4,0,1,2,1,2,2,3.1,2.5,3.0,2.88,34,8040399
3911,1,1610,185,1.0,1.0,4,0,1,2,1,0,4,2.7,2.4,2.5,2.545,29,14074118
3912,5,1883,148,2.0,1.0,5,3,1,2,2,2,4,2.3,4.9,3.0,3.265,29,15639684
3913,2,1029,178,1.0,1.0,3,3,1,0,1,0,4,3.8,4.0,3.5,3.79,29,13951324
3914,2,1285,187,2.0,1.0,4,1,1,1,0,0,5,5.0,4.4,3.9,4.43,29,12233649
3915,0,1210,175,2.0,2.0,4,0,1,0,2,1,1,3.5,2.2,2.0,2.49,35,12983267
3916,4,774,153,1.0,1.0,2,1,0,1,2,0,0,3.1,3.6,3.8,3.53,39,4424821
3917,2,940,135,1.0,1.0,3,0,0,2,1,0,4,3.6,3.6,3.4,3.54,4,9336744
3918,6,1893,70,3.0,2.0,5,2,1,2,2,2,1,2.9,3.7,4.8,3.83,31,10595516
3919,2,857,29,1.0,1.0,3,1,0,1,1,0,3,2.4,3.3,2.2,2.7,30,7591242
3920,5,1563,114,1.0,1.0,4,0,0,2,2,1,3,3.5,3.9,2.9,3.33,6,11796485
3921,6,1634,73,2.0,1.0,4,0,0,2,0,2,3,2.5,4.3,3.9,3.73,16,10106828
3922,3,1483,161,2.0,1.0,4,3,0,1,2,2,4,3.7,4.7,3.2,3.8,19,9299701
3923,5,1902,173,2.0,1.0,5,4,1,0,0,0,3,4.9,4.9,4.1,4.54,13,22813564
3924,5,1638,4,1.0,1.0,4,1,1,2,0,0,3,4.0,4.8,4.5,4.425,37,14684768
3925,1,1877,4,2.0,1.0,5,4,1,0,0,0,4,3.7,2.1,4.6,3.66,26,22879655
3926,2,751,162,1.0,1.0,2,0,1,2,1,1,5,4.3,4.4,3.9,4.22,17,8891881
3927,3,1873,130,3.0,2.0,5,0,0,0,2,0,4,4.7,3.2,4.0,3.97,23,16392927
3928,2,1021,73,1.0,1.0,3,1,1,1,0,1,3,3.2,4.1,3.7,3.71,25,8706485
3929,4,1448,93,2.0,2.0,4,2,1,0,2,0,5,3.3,2.4,4.1,3.35,24,14093315
3930,4,720,34,1.0,1.0,2,3,0,2,2,0,4,3.9,4.9,3.5,4.04,39,6695271
3931,1,1514,151,1.0,1.0,4,2,0,2,0,0,4,3.6,2.3,2.3,2.755,28,12807237
3932,3,2347,90,4.0,2.0,6,4,0,2,2,0,5,4.0,3.3,3.8,3.71,27,13620376
3933,3,1816,170,3.0,2.0,5,4,1,1,2,2,5,4.1,2.2,3.1,3.13,26,11410179
3934,6,1615,29,2.0,1.0,4,3,1,2,2,2,0,2.0,2.4,3.0,2.48,38,8480741
3935,6,1941,138,3.0,2.0,5,0,0,2,0,0,3,3.8,2.2,2.1,2.57,25,11477266
3936,3,2227,51,4.0,2.0,6,3,1,1,0,2,4,3.9,2.7,3.2,3.26,8,12902159
3937,2,1119,13,1.0,1.0,3,4,1,0,1,1,5,2.4,3.3,4.5,3.39,29,13850904
3938,2,885,16,1.0,1.0,3,0,0,2,1,2,5,3.1,5.0,3.4,3.95,35,8793362
3939,4,1417,29,2.0,2.0,4,1,1,0,2,2,4,2.5,2.0,2.6,2.39,37,13166083
3940,0,1278,175,2.0,2.0,4,4,1,1,2,1,4,4.9,4.5,2.3,3.52,37,9835841
3941,2,1050,14,1.0,1.0,3,1,1,2,2,0,5,2.2,2.2,3.4,2.56,20,11679665
3942,5,1706,29,1.0,1.0,4,3,1,2,2,2,3,4.2,4.8,3.1,3.855,42,13697234
3943,4,774,111,1.0,1.0,2,2,0,0,2,0,1,4.5,4.9,3.3,4.14,41,6665084
3944,1,1751,183,1.0,1.0,4,2,1,1,1,2,5,2.4,3.6,3.0,2.94,19,14091903
3945,4,729,161,1.0,1.0,2,1,1,2,2,0,2,3.1,4.6,2.6,3.35,24,7032855
3946,2,1142,59,1.0,1.0,3,4,1,1,0,2,5,4.7,2.9,4.4,3.89,28,10357503
3947,6,1668,192,2.0,1.0,4,0,1,1,2,2,3,2.7,2.0,3.8,2.72,43,9589735
3948,2,857,77,1.0,1.0,3,2,0,0,0,0,5,3.5,4.9,2.1,3.64,8,12697647
3949,6,1774,190,2.0,1.0,4,2,0,0,1,0,2,3.8,4.5,2.2,3.64,19,14864804
3950,2,897,71,1.0,1.0,3,0,1,2,1,0,3,4.1,4.8,2.1,3.78,22,9297771
3951,5,1838,139,2.0,1.0,5,2,0,0,2,2,4,2.2,2.7,3.6,2.955,14,21294089
3952,0,1000,189,1.0,1.0,3,2,1,2,1,0,0,4.9,3.5,4.5,4.42,15,8452647
3953,4,1209,9,1.0,1.0,3,4,0,2,0,1,4,4.1,3.3,2.4,3.18,42,6948282
3954,2,858,135,1.0,1.0,3,4,1,0,2,1,3,3.1,2.7,2.0,2.61,19,10727782
3955,0,767,191,1.0,1.0,2,3,1,1,0,1,5,4.9,2.8,4.9,4.48,7,9525022
3956,5,1624,98,1.0,1.0,4,2,1,2,0,2,4,4.7,3.4,4.1,4.105,43,13922515
3957,4,579,7,1.0,1.0,2,3,0,2,0,0,2,3.9,4.2,3.8,3.95,36,5349681
3958,0,881,182,1.0,1.0,3,2,1,0,0,1,5,3.4,3.1,3.7,3.49,14,13258940
3959,2,722,148,1.0,1.0,2,2,1,1,1,2,3,3.1,2.7,2.0,2.61,27,7101992
3960,6,1837,75,3.0,2.0,5,3,0,2,2,2,5,2.6,3.5,3.0,3.13,18,11948113
3961,2,1296,112,2.0,1.0,4,2,0,2,0,2,4,4.9,4.6,3.5,4.36,34,10434004
3962,4,1624,28,2.0,2.0,4,3,0,1,2,2,3,4.5,2.6,4.6,3.97,31,8079720
3963,1,1630,45,1.0,1.0,4,0,1,2,1,0,3,3.7,2.9,4.7,3.9,41,13572717
3964,2,1257,183,2.0,1.0,4,1,0,2,2,0,3,3.4,2.8,4.0,3.34,24,10294410
3965,2,1163,88,1.0,1.0,3,1,0,0,0,1,3,3.8,3.0,3.2,3.3,35,12571810
3966,6,1652,120,2.0,1.0,4,4,1,0,2,1,1,2.3,4.7,2.2,3.35,44,12605231
3967,6,1566,134,2.0,1.0,4,0,0,1,1,0,0,2.3,2.8,2.0,2.44,30,7115273
3968,6,1669,2,2.0,1.0,4,3,0,2,2,2,0,4.8,3.8,2.3,3.6,49,7545489
3969,4,1009,148,1.0,1.0,3,3,1,1,2,0,0,4.9,3.3,2.7,3.54,49,5578040
3970,0,750,127,1.0,1.0,2,0,0,2,1,2,2,2.4,4.3,2.6,2.88,31,6514965
3971,3,2149,46,3.0,2.0,5,1,0,1,2,2,5,2.3,4.5,3.1,3.28,7,12491559
3972,6,1818,77,3.0,2.0,5,0,1,2,2,0,0,4.6,5.0,4.0,4.6,23,10394978
3973,3,1623,123,2.0,1.0,4,2,0,0,0,2,5,3.2,4.2,2.9,3.38,5,15499913
3974,1,1602,51,1.0,1.0,4,3,1,1,1,0,4,2.1,2.1,2.4,2.22,36,12853693
3975,2,1143,106,1.0,1.0,3,2,0,0,0,2,3,4.6,4.4,3.6,4.22,9,13199364
3976,0,865,75,1.0,1.0,3,4,0,1,2,2,0,3.2,3.6,4.2,3.78,37,5201266
3977,1,1880,174,2.0,1.0,5,3,0,0,2,2,4,3.8,2.2,4.6,3.72,20,21631855
3978,2,721,73,1.0,1.0,2,1,0,2,0,0,5,2.3,2.0,2.8,2.33,26,9134164
3979,5,1510,54,1.0,1.0,4,0,0,2,1,1,3,5.0,4.5,2.0,3.525,18,11173832
3980,0,1025,46,1.0,1.0,3,3,1,0,0,2,3,2.3,4.3,3.2,3.15,27,13853373
3981,4,762,87,1.0,1.0,2,3,1,1,2,0,5,4.2,2.7,3.7,3.55,49,8105592
3982,5,1609,105,1.0,1.0,4,3,0,0,1,2,4,4.0,3.6,3.2,3.54,45,18429736
3983,2,869,110,1.0,1.0,3,2,1,0,1,2,5,2.5,2.3,4.7,3.08,9,12915576
3984,0,1109,104,1.0,1.0,3,0,1,0,1,0,1,2.3,4.7,2.5,2.88,27,13232606
3985,0,928,93,1.0,1.0,3,4,0,1,0,0,1,3.9,3.8,3.8,3.83,9,7340204
3986,6,1747,51,2.0,1.0,4,4,1,2,2,0,1,2.8,2.2,4.7,3.1,13,10382747
3987,5,1526,111,1.0,1.0,4,2,0,0,1,0,5,4.9,2.3,2.0,2.945,9,19344030
3988,5,1922,25,2.0,1.0,5,3,1,1,0,2,3,3.7,4.6,4.6,4.33,42,13858905
3989,3,1366,3,2.0,1.0,4,1,0,1,0,0,5,3.8,4.5,3.2,3.77,28,10445904
3990,4,731,46,1.0,1.0,2,0,0,1,1,2,0,3.9,2.8,2.7,3.09,31,3263830
3991,5,1886,112,2.0,1.0,5,2,0,1,2,0,3,4.0,2.8,2.2,2.89,43,12582803
3992,6,1754,33,2.0,1.0,4,0,1,2,2,0,5,3.7,2.6,5.0,3.6,42,12525878
3993,0,1236,22,2.0,2.0,4,1,0,0,0,0,1,3.9,3.7,3.0,3.41,33,13977614
3994,2,1291,113,2.0,1.0,4,2,1,1,2,0,4,3.1,2.1,3.8,2.91,31,10951135
3995,1,1744,66,1.0,1.0,4,3,0,1,2,1,5,3.1,3.0,3.2,3.115,41,12238966
3996,0,933,139,1.0,1.0,3,0,0,1,2,2,5,3.8,2.5,4.1,3.69,11,9401096
3997,2,747,78,1.0,1.0,2,2,0,1,2,1,4,2.9,3.1,3.6,3.19,22,6417728
3998,6,1574,138,2.0,1.0,4,2,1,1,2,2,2,5.0,4.0,2.6,3.83,44,8660103
3999,2,1290,151,2.0,1.0,4,4,0,0,1,2,3,3.8,4.4,4.2,4.16,11,14087478
4000,6,1574,111,2.0,1.0,4,2,0,0,0,1,5,3.3,3.6,4.1,3.68,54,13860790
4001,4,932,86,1.0,1.0,3,0,1,0,2,2,5,3.3,2.1,2.5,2.62,36,10811745
4002,4,1047,63,1.0,1.0,3,1,0,0,2,2,2,4.3,4.7,2.8,3.82,14,9044570
4003,1,1957,4,2.0,1.0,5,2,0,2,1,2,3,3.2,3.3,3.9,3.505,18,13919440
4004,4,1511,77,2.0,2.0,4,4,1,1,0,0,4,4.2,3.7,4.4,4.13,39,9861950
4005,3,1761,189,2.0,1.0,4,4,1,0,0,2,3,4.8,2.1,2.0,2.87,28,15059430
4006,3,2287,137,4.0,2.0,6,1,0,1,2,2,5,4.6,4.9,2.1,3.69,9,13055488
4007,6,1749,177,2.0,1.0,4,3,0,2,2,2,4,2.4,2.1,3.2,2.51,18,10799993
4008,4,1550,5,2.0,2.0,4,1,1,1,2,2,3,4.5,3.2,5.0,4.31,37,8952254
4009,5,1766,156,1.0,1.0,4,4,0,0,2,2,3,4.9,3.0,4.2,4.11,24,19368022
4010,1,1540,85,1.0,1.0,4,3,1,2,0,0,3,2.7,3.2,2.5,2.745,16,13885352
4011,6,1874,45,3.0,2.0,5,0,0,1,0,1,4,2.1,4.9,3.0,3.63,35,9700848
4012,4,1454,25,2.0,2.0,4,4,0,1,1,1,4,2.5,3.6,3.4,3.19,5,7627712
4013,3,2461,198,4.0,2.0,6,2,0,1,0,2,3,3.7,3.3,4.7,3.98,6,11962561
4014,6,1528,194,2.0,1.0,4,1,1,0,2,2,2,5.0,2.8,4.8,3.95,21,14297780
4015,0,823,134,1.0,1.0,3,3,0,2,1,0,1,4.5,4.0,3.3,3.8,5,7504397
4016,3,1389,164,2.0,1.0,4,4,0,2,2,0,5,4.1,3.5,2.9,3.44,23,10217473
4017,0,765,11,1.0,1.0,2,3,0,1,1,0,4,4.5,4.2,4.9,4.64,11,8531811
4018,0,1244,180,2.0,2.0,4,4,1,2,1,1,1,2.1,4.1,4.5,3.7,8,8973127
4019,6,1566,170,2.0,1.0,4,3,1,2,1,0,5,4.7,2.3,2.8,3.05,25,12114586
4020,1,1539,69,1.0,1.0,4,3,0,1,2,2,4,3.5,3.7,2.6,3.19,13,11898329
4021,2,1283,127,2.0,1.0,4,2,1,0,0,2,5,3.6,2.6,2.6,2.9,35,15984264
4022,2,1132,132,1.0,1.0,3,3,1,0,2,1,5,3.7,2.6,4.9,3.62,35,14109889
4023,2,948,17,1.0,1.0,3,1,0,1,2,1,5,3.8,4.7,3.2,3.98,9,8793977
4024,4,589,101,1.0,1.0,2,2,1,2,2,2,4,2.0,2.6,3.5,2.78,47,6479877
4025,4,1025,84,1.0,1.0,3,0,0,0,0,1,2,2.7,3.6,2.9,3.05,16,7987832
4026,2,885,105,1.0,1.0,3,4,1,0,2,1,4,3.4,2.2,4.0,3.1,25,11342048
4027,4,758,80,1.0,1.0,2,2,0,1,2,0,4,3.5,2.9,5.0,3.92,30,6630463
4028,0,663,57,1.0,1.0,2,1,1,1,2,1,0,3.7,3.4,3.0,3.29,16,5676370
4029,6,1530,173,2.0,1.0,4,3,1,1,1,1,0,2.1,3.7,2.4,2.91,22,7056404
4030,6,1948,194,3.0,2.0,5,1,0,2,0,2,3,3.7,4.4,3.2,3.87,39,11336103
4031,0,940,60,1.0,1.0,3,2,1,1,0,1,4,4.3,4.9,3.2,3.87,13,9181686
4032,5,1532,41,1.0,1.0,4,0,0,1,1,2,3,4.7,3.2,4.9,4.415,7,11201871
4033,6,1894,194,3.0,2.0,5,4,1,2,0,1,1,2.9,2.7,3.7,3.05,47,9310120
4034,3,1373,184,2.0,1.0,4,4,0,2,0,0,3,4.0,2.7,4.8,3.93,24,9079106
4035,6,1528,135,2.0,1.0,4,4,0,1,0,0,2,4.6,2.3,3.4,3.21,30,8246959
4036,6,1826,44,3.0,2.0,5,2,0,2,2,0,2,4.3,3.6,4.5,4.05,39,10187290
4037,4,1132,163,1.0,1.0,3,0,0,1,1,1,3,3.9,4.9,2.0,3.44,38,5687644
4038,5,1955,78,2.0,1.0,5,1,1,1,0,1,5,4.2,4.2,3.9,4.065,14,15427203
4039,4,1036,32,1.0,1.0,3,0,1,1,2,0,5,3.4,4.4,3.2,3.62,17,9409150
4040,5,1504,136,1.0,1.0,4,1,1,0,0,0,5,3.4,2.5,3.7,3.31,5,21034772
4041,1,1826,160,2.0,1.0,5,1,1,2,2,2,5,3.5,3.1,4.9,3.96,16,16316004
4042,4,1609,123,2.0,2.0,4,2,1,0,0,1,2,2.1,2.2,4.7,3.17,37,11883587
4043,4,891,49,1.0,1.0,3,2,1,0,2,2,1,4.5,3.3,4.5,4.14,13,8471736
4044,4,1665,117,2.0,2.0,4,4,0,2,2,0,1,2.4,4.7,4.5,3.93,11,8270164
4045,1,1965,122,2.0,1.0,5,2,1,2,0,1,4,3.8,3.2,3.3,3.45,35,15146119
4046,2,1157,27,1.0,1.0,3,1,0,0,0,1,3,4.3,3.8,2.5,3.56,6,13087684
4047,3,2064,101,3.0,2.0,5,0,0,0,2,0,4,2.6,3.3,2.9,2.93,21,17586676
4048,2,1181,12,1.0,1.0,3,2,0,2,2,0,4,2.6,4.3,2.6,3.28,16,10192235
4049,3,1653,132,2.0,1.0,4,3,1,2,2,2,4,3.5,3.5,4.4,3.86,20,11560438
4050,3,2282,72,4.0,2.0,6,3,0,1,2,0,5,5.0,4.2,2.7,3.84,27,12840553
